item traded|price|volume|time|buy/sell|market/limit|misc
ICXUSD|0.130900|3913.42409530|1574824794.3326|b|l|
ICXUSD|0.128900|192.85400000|1574824831.2722|s|l|
ICXUSD|0.128400|458.34423676|1574824831.2766|s|l|
ICXUSD|0.127900|192.85400000|1574824831.5114|b|l|
ICXUSD|0.127900|336.27980324|1574824831.5161|b|l|
ICXUSD|0.127900|792.85400000|1574824831.5199|b|l|
ICXUSD|0.128400|192.99007959|1574825524.2297|s|l|
ICXUSD|0.128400|0.19279728|1574825524.2328|s|l|
ICXUSD|0.128400|0.00018713|1574825524.2345|s|l|
ICXUSD|0.126400|91.33200000|1574845432.0014|s|l|
ICXUSD|0.126300|1932.40808270|1574845639.0566|s|l|
ICXUSD|0.126300|438.92319872|1574845724.2523|s|l|
ICXUSD|0.126300|317.12880765|1574845736.7099|s|l|
ICXUSD|0.126300|503.78067885|1574845736.9481|s|l|
ICXUSD|0.126300|54.88756927|1574846239.0164|s|l|
ICXUSD|0.126300|4752.87166281|1574846246.5966|s|l|
ICXUSD|0.124600|2011.26326970|1574847048.3516|s|l|
ICXUSD|0.123200|445.38420513|1574847764.0982|b|l|
ICXUSD|0.123100|457.61205747|1574847937.8026|b|l|
ICXUSD|0.123100|0.73100967|1574847937.8045|b|l|
ICXUSD|0.123100|0.00116775|1574847937.806|b|l|
ICXUSD|0.123100|0.00000187|1574847937.8072|b|l|
ICXUSD|0.130700|660.00688599|1574854555.4236|b|l|
ICXUSD|0.130700|660.00867678|1574854555.4272|b|l|
ICXUSD|0.131300|934.17144784|1574855179.3787|b|l|
ICXUSD|0.131300|8630.69078730|1574855179.395|b|l|
ICXUSD|0.131300|249.17234980|1574855179.4019|b|l|
ICXUSD|0.131300|7243.66295702|1574855180.1159|b|l|
ICXUSD|0.131300|473.75245804|1574855180.4366|b|l|
ICXUSD|0.133800|2906.49393000|1574855961.6352|b|m|
ICXUSD|0.133900|6232.50607000|1574855961.6455|b|m|
ICXUSD|0.132800|1877.48493975|1574860672.5135|s|l|
ICXUSD|0.132800|105.18340248|1574860672.7428|s|l|
ICXUSD|0.132800|1434.54522821|1574860781.8878|s|l|
ICXUSD|0.132800|1433.90788381|1574860841.1978|s|l|
ICXUSD|0.132800|625.24383040|1574860950.4555|s|l|
ICXUSD|0.132800|1.12341674|1574860950.4665|s|l|
ICXUSD|0.132800|0.00201852|1574860950.4683|s|l|
ICXUSD|0.132800|0.00000362|1574860950.4699|s|l|
ICXUSD|0.132800|1575.05149501|1574861426.0574|s|l|
ICXUSD|0.132800|1436.16196013|1574861426.4413|s|l|
ICXUSD|0.132500|832.31338994|1574862501.7949|b|l|
ICXUSD|0.132500|846.12711567|1574862756.6597|b|l|
ICXUSD|0.132500|624.21931226|1574862771.2033|s|l|
ICXUSD|0.132500|656.81111136|1574862771.785|s|l|
ICXUSD|0.132500|491.43533585|1574862776.2712|s|l|
ICXUSD|0.132800|613.36620489|1574864142.5902|b|l|
ICXUSD|0.132800|0.49030072|1574864142.5978|b|l|
ICXUSD|0.132800|0.00039193|1574864142.5996|b|l|
ICXUSD|0.132800|0.00000031|1574864142.6008|b|l|
ICXUSD|0.132800|486.76882530|1574864161.9094|s|l|
ICXUSD|0.132900|596.15343784|1574864177.8375|b|l|
ICXUSD|0.133100|125.94437952|1574864200.4865|s|l|
ICXUSD|0.133100|7402.73075154|1574864200.5016|s|l|
ICXUSD|0.133100|965.57357629|1574864200.5062|s|l|
ICXUSD|0.133100|719.24813278|1574864200.653|s|l|
ICXUSD|0.133100|1793.35767634|1574864200.666|s|l|
ICXUSD|0.133100|4396.22501423|1574864200.7177|s|l|
ICXUSD|0.133100|473.97600151|1574864200.9296|s|l|
ICXUSD|0.133100|311.70305897|1574864201.0763|s|l|
ICXUSD|0.133200|56.91472020|1574868418.9886|b|l|
ICXUSD|0.135600|1304.87097675|1574869464.0225|b|l|
ICXUSD|0.135600|1.04306233|1574869464.0251|b|l|
ICXUSD|0.135600|0.00083378|1574869464.0266|b|l|
ICXUSD|0.135600|0.00000067|1574869464.028|b|l|
ICXUSD|0.136400|1648.46959331|1574869693.8862|b|l|
ICXUSD|0.135400|74.27291999|1574869735.2433|s|l|
ICXUSD|0.136600|734.60971293|1574870553.3325|b|l|
ICXUSD|0.135000|400.00000000|1574871949.8994|b|l|
ICXUSD|0.134800|1500.00000000|1574872351.3832|s|m|
ICXUSD|0.136000|65.63932645|1574873346.1592|b|l|
ICXUSD|0.136000|1053.17282331|1574873346.9924|b|l|
ICXUSD|0.136000|2809.39377000|1574873353.649|b|l|
ICXUSD|0.136000|3703.98624179|1574873360.6785|b|l|
ICXUSD|0.136000|2844.83459000|1574873360.6834|b|l|
ICXUSD|0.136000|1648.46959331|1574873367.3795|b|l|
ICXUSD|0.136000|1190.91366669|1574873367.3973|b|l|
ICXUSD|0.136000|419.30685345|1574873410.8109|b|l|
ICXUSD|0.136000|451.49905766|1574873411.1615|b|l|
ICXUSD|0.136000|490.83290374|1574873411.653|b|l|
ICXUSD|0.136000|493.84738351|1574873412.0092|b|l|
ICXUSD|0.136000|499.07322942|1574873412.3973|b|l|
ICXUSD|0.136000|586.67788019|1574873412.781|b|l|
ICXUSD|0.136000|673.75857195|1574873413.2997|b|l|
ICXUSD|0.136000|477.72410853|1574873413.9794|b|l|
ICXUSD|0.138700|500.00000000|1574878498.4881|b|m|
ICXUSD|0.137100|883.90789766|1574879077.1733|b|l|
ICXUSD|0.137100|0.70656107|1574879077.1836|b|l|
ICXUSD|0.137100|0.00056480|1574879077.1854|b|l|
ICXUSD|0.137100|0.00000045|1574879077.1871|b|l|
ICXUSD|0.137200|1090.18277357|1574879077.1881|b|l|
ICXUSD|0.137500|1090.18277357|1574879077.5605|s|l|
ICXUSD|0.138200|225.73297787|1574879584.6931|b|m|
ICXUSD|0.138300|1721.65003615|1574879584.7002|b|m|
ICXUSD|0.136300|1716.88211382|1574881351.7618|s|l|
ICXUSD|0.139100|1124.67069044|1574883073.8569|s|l|
ICXUSD|0.139300|123.92480702|1574883075.5355|b|l|
ICXUSD|0.140100|1000.00000000|1574883924.3364|b|m|
ICXUSD|0.139600|1685.39324306|1574884947.3101|b|m|
ICXUSD|0.139900|128.81181000|1574886194.3737|b|l|
ICXUSD|0.137900|1715.88409427|1574890658.8763|b|l|
ICXUSD|0.138300|1081.03272035|1574891917.9953|b|m|
ICXUSD|0.138300|0.86413487|1574891918.0071|b|m|
ICXUSD|0.138300|0.00069076|1574891918.0089|b|m|
ICXUSD|0.138300|0.00000055|1574891918.0104|b|m|
ICXUSD|0.138400|1715.88409427|1574891918.0114|b|m|
ICXUSD|0.138600|11705.21835920|1574891918.0129|b|m|
ICXUSD|0.139900|338.49249464|1574892945.8427|b|m|
ICXUSD|0.139200|1097.35131595|1574895117.6159|s|l|
ICXUSD|0.139200|2.84571456|1574895117.621|s|l|
ICXUSD|0.139200|0.00737967|1574895117.6222|s|l|
ICXUSD|0.139200|0.00000982|1574895117.6233|s|l|
ICXUSD|0.140000|339.02642857|1574901263.426|b|m|
ICXUSD|0.139700|790.72061666|1574903704.4377|b|m|
ICXUSD|0.139700|2409.27938334|1574903704.4424|b|m|
ICXUSD|0.137100|395.38476499|1574910147.425|b|l|
ICXUSD|0.136300|381.37230632|1574912266.8439|s|l|
ICXUSD|0.137600|412.99724825|1574935391.5957|s|l|
ICXUSD|0.137100|50.00000000|1574943985.2903|b|m|
ICXUSD|0.137700|17119.69000000|1574964244.7943|s|l|
ICXUSD|0.137700|673.14596949|1574964262.9125|b|l|
ICXUSD|0.137700|207.16403051|1574964263.7493|b|l|
ICXUSD|0.138500|157.15740072|1574964263.7506|b|l|
ICXUSD|0.137400|354.51574523|1574966149.3664|s|l|
ICXUSD|0.137300|10944.75025812|1574966149.3741|s|l|
ICXUSD|0.137300|24.02559426|1574966149.3756|s|l|
ICXUSD|0.137300|0.05274028|1574966149.377|s|l|
ICXUSD|0.137300|0.00011578|1574966149.3781|s|l|
ICXUSD|0.137300|0.00000025|1574966149.3793|s|l|
ICXUSD|0.136800|200.00000000|1574980563.2236|s|l|
ICXUSD|0.137400|1450.00000000|1574991525.5228|b|m|
ICXUSD|0.137800|584.59946017|1574997117.7364|b|m|
ICXUSD|0.137800|0.46730573|1574997117.7561|b|m|
ICXUSD|0.137800|0.00037354|1574997117.7581|b|m|
ICXUSD|0.137800|0.00000030|1574997117.7596|b|m|
ICXUSD|0.137800|796.50217707|1574997117.7607|b|m|
ICXUSD|0.137800|1722.86719884|1575002095.8641|s|l|
ICXUSD|0.138000|103.27300000|1575009429.7215|b|l|
ICXUSD|0.138100|369.52838155|1575009430.4228|b|l|
ICXUSD|0.138100|372.29350318|1575009431.7169|b|l|
ICXUSD|0.139300|369.23986691|1575010279.1261|b|l|
ICXUSD|0.139300|367.99751151|1575010281.4337|b|l|
ICXUSD|0.139300|367.97547677|1575010281.7381|b|l|
ICXUSD|0.139300|367.81940269|1575010282.2795|b|l|
ICXUSD|0.139200|377.68905189|1575010283.7523|b|l|
ICXUSD|0.139200|266.49883127|1575010284.0868|b|l|
ICXUSD|0.139200|439.03928261|1575010284.0895|b|l|
ICXUSD|0.139200|623.12736829|1575010284.6716|b|l|
ICXUSD|0.137400|368.17476347|1575011967.1565|s|l|
ICXUSD|0.137400|394.76207878|1575011977.5655|s|l|
ICXUSD|0.137400|381.74381820|1575011978.0716|s|l|
ICXUSD|0.137400|381.75503530|1575011978.4715|s|l|
ICXUSD|0.137400|381.65751232|1575011978.8565|s|l|
ICXUSD|0.137400|370.82397085|1575011979.2646|s|l|
ICXUSD|0.137400|370.71221027|1575011979.7356|s|l|
ICXUSD|0.137400|372.69021078|1575011980.0335|s|l|
ICXUSD|0.136800|382.58865059|1575012571.238|s|l|
ICXUSD|0.136800|381.70710057|1575012571.4945|s|l|
ICXUSD|0.136800|388.34826125|1575012571.8878|s|l|
ICXUSD|0.136800|385.07749726|1575012572.3461|s|l|
ICXUSD|0.136800|389.61211991|1575012572.7362|s|l|
ICXUSD|0.136800|388.92586589|1575012573.3928|s|l|
ICXUSD|0.136800|396.12376945|1575012573.7121|s|l|
ICXUSD|0.136800|395.47517330|1575012574.2355|s|l|
ICXUSD|0.136800|392.47155417|1575012574.7673|s|l|
ICXUSD|0.136800|373.87096218|1575012580.4467|s|l|
ICXUSD|0.136800|373.71118193|1575012580.9023|s|l|
ICXUSD|0.139400|150.00000000|1575021293.2896|b|l|
ICXUSD|0.138000|100.00000000|1575025267.8981|s|l|
ICXUSD|0.138000|100.00000000|1575025268.7466|s|l|
ICXUSD|0.138000|100.00000000|1575025269.6196|s|l|
ICXUSD|0.138000|100.00000000|1575025270.4417|s|l|
ICXUSD|0.138800|367.48578228|1575028122.3739|s|l|
ICXUSD|0.139600|1752.64576045|1575034520.8012|b|l|
ICXUSD|0.140700|2817.06254442|1575039528.7384|b|m|
ICXUSD|0.139200|359.63751082|1575041071.6547|s|l|
ICXUSD|0.139200|363.05035634|1575041071.9469|s|l|
ICXUSD|0.139200|371.47743729|1575041072.2357|s|l|
ICXUSD|0.139200|372.93659903|1575041072.9029|s|l|
ICXUSD|0.139200|377.12175116|1575041073.2168|s|l|
ICXUSD|0.139200|368.50328576|1575041073.6243|s|l|
ICXUSD|0.139200|369.05371157|1575041074.0048|s|l|
ICXUSD|0.139200|250.90344058|1575041074.4148|s|l|
ICXUSD|0.140100|577.25699743|1575045836.4151|s|m|
ICXUSD|0.140000|1367.03560352|1575045836.4189|s|m|
ICXUSD|0.140000|2.70739905|1575045836.4205|s|m|
ICXUSD|0.139100|580.77881236|1575054402.9881|s|l|
ICXUSD|0.139100|737.00000000|1575054403.0064|b|l|
ICXUSD|0.137100|370.31235450|1575068890.5679|s|m|
ICXUSD|0.137100|0.96031530|1575068890.5775|s|m|
ICXUSD|0.137100|0.00249035|1575068890.5791|s|m|
ICXUSD|0.137100|0.00000645|1575068890.5805|s|m|
ICXUSD|0.138300|76.79600000|1575108087.7823|b|l|
ICXUSD|0.136300|709.56103000|1575123728.262|b|l|
ICXUSD|0.136300|649.57740079|1575123984.8129|b|l|
ICXUSD|0.135400|737.00000000|1575124324.8817|s|m|
ICXUSD|0.135300|50.00000000|1575124324.9036|s|m|
ICXUSD|0.135300|2874.27116000|1575124324.907|s|m|
ICXUSD|0.135300|5463.52368156|1575124324.9088|s|m|
ICXUSD|0.135300|14.16832393|1575124324.9105|s|m|
ICXUSD|0.135300|0.03674211|1575124324.9121|s|m|
ICXUSD|0.135300|0.00009240|1575124324.9139|s|m|
ICXUSD|0.137600|10196.81083500|1575135631.6859|s|l|
ICXUSD|0.137600|728.63912911|1575135632.0837|s|l|
ICXUSD|0.137600|5586.23332313|1575135632.0882|s|l|
ICXUSD|0.137600|95.03988640|1575135632.0922|s|l|
ICXUSD|0.137700|152.34900000|1575135632.462|s|l|
ICXUSD|0.137600|1395.17782636|1575135632.464|s|l|
ICXUSD|0.135100|54.14370328|1575136105.679|s|l|
ICXUSD|0.134400|117.08102900|1575136360.9389|s|l|
ICXUSD|0.135800|2863.68843000|1575136535.5098|b|m|
ICXUSD|0.135900|840.01527000|1575136535.5168|b|m|
ICXUSD|0.135200|2876.39710000|1575136889.5888|s|m|
ICXUSD|0.135100|408.23828127|1575136889.6022|s|m|
ICXUSD|0.134900|418.14839227|1575136889.6041|s|m|
ICXUSD|0.134900|0.91790706|1575136889.6056|s|m|
ICXUSD|0.134900|0.00201497|1575136889.6071|s|m|
ICXUSD|0.134900|0.00000442|1575136889.609|s|m|
ICXUSD|0.135800|1098.99533241|1575141261.1752|s|l|
ICXUSD|0.135800|2.84997792|1575141261.1891|s|l|
ICXUSD|0.135800|0.00739072|1575141261.1912|s|l|
ICXUSD|0.135800|0.00001917|1575141261.1927|s|l|
ICXUSD|0.134300|86.63900000|1575162782.123|s|l|
ICXUSD|0.132300|113.36659108|1575169835.6106|s|l|
ICXUSD|0.132300|86.63340892|1575169879.9468|s|l|
ICXUSD|0.131500|1208.33333000|1575169904.3274|s|l|
ICXUSD|0.130800|54.14370328|1575170877.2167|b|l|
ICXUSD|0.129600|737.00000000|1575171740.1591|s|m|
ICXUSD|0.129600|3000.68587000|1575171740.1607|s|m|
ICXUSD|0.129500|8729.89840803|1575171740.1624|s|m|
ICXUSD|0.131300|500.00000000|1575181196.1595|s|m|
ICXUSD|0.131700|1214.06985573|1575181569.8135|b|l|
ICXUSD|0.131200|54.14370328|1575190024.4608|b|l|
ICXUSD|0.133400|1953.85629255|1575207414.3416|b|l|
ICXUSD|0.133500|1129.63057851|1575207414.344|b|l|
ICXUSD|0.133900|3818.76039390|1575211424.5121|b|l|
ICXUSD|0.133900|5.33879024|1575211424.5261|b|l|
ICXUSD|0.133900|0.00746386|1575211424.5281|b|l|
ICXUSD|0.133900|0.00001044|1575211424.5296|b|l|
ICXUSD|0.133100|1350.00000000|1575230406.2663|b|l|
ICXUSD|0.132300|886.64550264|1575266560.7669|s|l|
ICXUSD|0.131400|50.00000000|1575266745.8322|s|l|
ICXUSD|0.131400|988.52766300|1575266745.834|s|l|
ICXUSD|0.129700|742.00000000|1575274723.3314|s|m|
ICXUSD|0.129700|2998.37231000|1575274723.3405|s|m|
ICXUSD|0.129600|1727.76100419|1575274723.342|s|m|
ICXUSD|0.129500|1905.22310574|1575274723.3434|s|m|
ICXUSD|0.129500|4.64358007|1575274723.3447|s|m|
ICXUSD|0.131700|457.30358718|1575279992.3653|s|l|
ICXUSD|0.132800|200.00000000|1575280945.8234|b|l|
ICXUSD|0.132000|1597.76254661|1575285472.8765|b|l|
ICXUSD|0.131800|846.57663126|1575287642.6902|b|m|
ICXUSD|0.130600|742.00000000|1575289301.6536|s|l|
ICXUSD|0.130500|941.13452024|1575289301.6831|s|l|
ICXUSD|0.130500|2.25331489|1575289301.6851|s|l|
ICXUSD|0.130500|0.00539501|1575289301.6867|s|l|
ICXUSD|0.130500|0.00001292|1575289301.6879|s|l|
ICXUSD|0.131300|743.52229855|1575296229.7118|s|l|
ICXUSD|0.131300|0.00035587|1575296609.4155|b|l|
ICXXBT|0.000018420|453.82289161|1575026927.5293|s|l|
ICXXBT|0.000018420|469.78465459|1575026928.0446|s|l|
ICXXBT|0.000018420|465.03404447|1575026928.669|s|l|
ICXXBT|0.000018420|488.53093853|1575026929.6628|s|l|
ICXXBT|0.000018420|378.78787870|1575026930.0587|s|l|
ICXXBT|0.000018410|370.84909695|1575027013.9967|s|l|
ICXXBT|0.000018410|241.07485742|1575027014.3341|s|l|
ICXXBT|0.000018410|1045.88092519|1575027014.338|s|l|
ICXXBT|0.000018410|384.55993796|1575027014.8005|s|l|
ICXXBT|0.000018410|381.54652372|1575027015.288|s|l|
ICXXBT|0.000018420|539.61705100|1575029744.6945|b|l|
ICXXBT|0.000018190|465.79835040|1575034519.5631|s|l|
ICXXBT|0.000018190|245.00000000|1575034519.5652|s|l|
ICXXBT|0.000018180|1673.91798107|1575034521.175|s|l|
ICXXBT|0.000018180|314.55283911|1575034521.251|s|l|
ICXXBT|0.000018180|1609.71766561|1575034521.3293|s|l|
ICXXBT|0.000018200|465.79835040|1575034521.3933|s|l|
ICXXBT|0.000018180|1227.15748556|1575034521.3957|s|l|
ICXXBT|0.000018040|428.05839499|1575035928.0431|b|l|
ICXXBT|0.000018040|244.69606086|1575035928.3505|b|l|
ICXXBT|0.000018040|0.39088828|1575035928.3551|b|l|
ICXXBT|0.000018040|0.00062442|1575035928.3562|b|l|
ICXXBT|0.000018040|0.00000100|1575035928.3576|b|l|
ICXXBT|0.000018050|387.00000000|1575035937.7503|b|l|
ICXXBT|0.000018070|437.07868011|1575036510.454|b|l|
ICXXBT|0.000018070|437.54599356|1575036510.7959|b|l|
ICXXBT|0.000018070|421.64116374|1575036511.2276|b|l|
ICXXBT|0.000018070|417.91325320|1575036511.612|b|l|
ICXXBT|0.000018070|416.83586240|1575036512.0421|b|l|
ICXXBT|0.000018070|388.75211324|1575036512.6562|b|l|
ICXXBT|0.000018070|647.96228204|1575036513.0026|b|l|
ICXXBT|0.000018070|659.58034093|1575036513.3395|b|l|
ICXXBT|0.000018070|650.49406518|1575036513.5784|b|l|
ICXXBT|0.000018070|659.88643562|1575036513.9816|b|l|
ICXXBT|0.000018070|667.86035105|1575036514.3297|b|l|
ICXXBT|0.000018070|659.25815842|1575036514.7049|b|l|
ICXXBT|0.000018070|389.05152497|1575036515.0518|b|l|
ICXXBT|0.000018070|390.93965682|1575036515.5693|b|l|
ICXXBT|0.000018070|639.80843908|1575036516.1677|b|l|
ICXXBT|0.000018070|714.19661583|1575036516.6729|b|l|
ICXXBT|0.000018070|690.73494359|1575036517.209|b|l|
ICXXBT|0.000018070|352.69572509|1575036517.8454|b|l|
ICXXBT|0.000018080|319.99999990|1575037793.8483|b|l|
ICXXBT|0.000018080|361.24117672|1575037823.4824|s|l|
ICXXBT|0.000018080|359.46924993|1575037825.6909|s|l|
ICXXBT|0.000018080|359.61738934|1575037826.0536|s|l|
ICXXBT|0.000018080|1682.93333333|1575037828.6628|s|l|
ICXXBT|0.000018080|853.10352941|1575037833.4778|s|l|
ICXXBT|0.000018080|1384.88941176|1575037839.6588|s|l|
ICXXBT|0.000018080|610.82447041|1575037849.7203|s|l|
ICXXBT|0.000018080|1.09750853|1575037849.7367|s|l|
ICXXBT|0.000018080|0.00197197|1575037849.7384|s|l|
ICXXBT|0.000018080|0.00000354|1575037849.7396|s|l|
ICXXBT|0.000018080|360.01765303|1575037849.8223|s|l|
ICXXBT|0.000018070|235.23450980|1575037850.6257|s|l|
ICXXBT|0.000018020|627.26137624|1575038034.8104|s|m|
ICXXBT|0.000018020|224.41598700|1575038034.8225|s|m|
ICXXBT|0.000018010|1566.00000000|1575038034.8245|s|m|
ICXXBT|0.000017770|672.55400032|1575038034.826|s|m|
ICXXBT|0.000017770|0.76863644|1575038034.8275|s|m|
ICXXBT|0.000018070|156.99999990|1575040312.4778|b|l|
ICXXBT|0.000018060|110.00000000|1575040336.1243|b|l|
ICXXBT|0.000018050|974.79359950|1575040607.4215|b|l|
ICXXBT|0.000017970|357.66826423|1575040697.5084|s|l|
ICXXBT|0.000017970|129.72853552|1575040697.7914|s|l|
ICXXBT|0.000018000|358.73640345|1575041058.7318|s|l|
ICXXBT|0.000018000|167.94095979|1575041059.3177|s|l|
ICXXBT|0.000017950|1233.34913138|1575041087.3291|s|l|
ICXXBT|0.000017950|1240.46605415|1575041087.6878|s|l|
ICXXBT|0.000017950|1231.54567998|1575041088.3571|s|l|
ICXXBT|0.000017950|1250.60003747|1575041088.7036|s|l|
ICXXBT|0.000017950|1268.58277155|1575041089.0879|s|l|
ICXXBT|0.000017950|1270.73026264|1575041089.4541|s|l|
ICXXBT|0.000017950|625.58142441|1575041093.9312|s|l|
ICXXBT|0.000018030|433.79561200|1575043554.8553|b|l|
ICXXBT|0.000018040|386.99999990|1575043669.5081|b|l|
ICXXBT|0.000018040|386.99999990|1575043677.6405|b|l|
ICXXBT|0.000018060|386.99999990|1575043693.4705|b|l|
ICXXBT|0.000018100|385.99999990|1575043734.3297|b|l|
ICXXBT|0.000018070|927.97292968|1575045117.6353|s|l|
ICXXBT|0.000018220|384.00000000|1575045825.5829|b|l|
ICXXBT|0.000018150|385.00000000|1575048762.0801|b|l|
ICXXBT|0.000018170|384.00000000|1575049014.3104|b|l|
ICXXBT|0.000018170|382.99999000|1575049036.6067|b|l|
ICXXBT|0.000018210|383.00000000|1575049145.2225|b|l|
ICXXBT|0.000018200|400.00000000|1575049248.6666|b|m|
ICXXBT|0.000018090|630.19839977|1575049549.8928|s|l|
ICXXBT|0.000018090|368.70398700|1575049549.895|s|l|
ICXXBT|0.000018130|100.00000000|1575049711.7028|b|l|
ICXXBT|0.000018070|257.90000000|1575051158.4657|b|l|
ICXXBT|0.000018070|180.00000000|1575051169.3563|b|l|
ICXXBT|0.000018070|126.00000000|1575051171.5106|b|l|
ICXXBT|0.000018070|343.20096536|1575051769.3581|b|l|
ICXXBT|0.000018070|0.27434130|1575051769.372|b|l|
ICXXBT|0.000018070|0.00021929|1575051769.3735|b|l|
ICXXBT|0.000018070|0.00000018|1575051769.3748|b|l|
ICXXBT|0.000018080|43.52447377|1575051769.3758|b|l|
ICXXBT|0.000018020|597.04919989|1575054403.0889|s|l|
ICXXBT|0.000017950|597.04919989|1575054406.2701|s|l|
ICXXBT|0.000017940|60.56973243|1575054911.1239|b|l|
ICXXBT|0.000017920|389.00000000|1575059643.6887|b|l|
ICXXBT|0.000017930|331.99000000|1575061233.3585|b|l|
ICXXBT|0.000017930|223.99000000|1575061240.8027|b|l|
ICXXBT|0.000017930|388.99999990|1575061398.0631|b|l|
ICXXBT|0.000017940|191.62551195|1575061912.6908|b|m|
ICXXBT|0.000017940|0.15317787|1575061912.699|b|m|
ICXXBT|0.000017940|0.00012244|1575061912.7006|b|m|
ICXXBT|0.000017940|0.00000010|1575061912.7021|b|m|
ICXXBT|0.000017950|753.22118764|1575061912.7032|b|m|
ICXXBT|0.000017950|104.99331476|1575061958.8163|b|m|
ICXXBT|0.000017870|391.00000000|1575067626.5434|b|l|
ICXXBT|0.000017840|156.99999900|1575068060.2227|b|l|
ICXXBT|0.000017830|203.00000000|1575068111.8678|b|l|
ICXXBT|0.000017830|100.00000000|1575068257.7196|b|l|
ICXXBT|0.000017780|121.35937858|1575103279.8684|s|l|
ICXXBT|0.000017840|91.44090966|1575106855.1405|b|l|
ICXXBT|0.000017780|76.79600000|1575108087.7766|s|l|
ICXXBT|0.000017780|162.06147516|1575108093.691|s|l|
ICXXBT|0.000017770|144.00000000|1575108192.0129|s|l|
ICXXBT|0.000017790|1200.00000000|1575108272.506|b|l|
ICXXBT|0.000017760|8661.11000000|1575112595.6156|b|l|
ICXXBT|0.000017770|1988.61327771|1575113364.6755|b|l|
ICXXBT|0.000017790|3675.28995000|1575113485.403|b|l|
ICXXBT|0.000017720|359.12954307|1575116712.3256|s|l|
ICXXBT|0.000017700|35.87045693|1575116712.3341|s|l|
ICXXBT|0.000017910|1568.00000000|1575122817.6581|b|l|
ICXXBT|0.000017980|1568.00000000|1575123060.3654|b|l|
ICXXBT|0.000017980|3644.07646000|1575123060.3697|b|l|
ICXXBT|0.000017980|390.84310441|1575123060.3724|b|l|
ICXXBT|0.000017970|1568.00000000|1575123422.9574|b|l|
ICXXBT|0.000017970|390.84310441|1575123422.9639|b|l|
ICXXBT|0.000017980|359.12954307|1575123985.0297|b|l|
ICXXBT|0.000017920|236.30415444|1575124422.2533|b|l|
ICXXBT|0.000017900|8875.09000000|1575124477.9728|b|l|
ICXXBT|0.000017900|3676.74418000|1575124477.9834|b|l|
ICXXBT|0.000017920|8972.64000000|1575124479.5979|s|l|
ICXXBT|0.000017920|173.00000000|1575124487.7935|s|l|
ICXXBT|0.000017920|6172.47801339|1575124525.307|s|l|
ICXXBT|0.000017870|194.99999990|1575127061.8777|s|l|
ICXXBT|0.000017800|136.00000000|1575127307.1433|s|l|
ICXXBT|0.000017790|392.99999990|1575128201.166|s|l|
ICXXBT|0.000018120|54.14370328|1575134480.0172|s|l|
ICXXBT|0.000018120|359.28271867|1575134490.2346|s|l|
ICXXBT|0.000018120|0.93171262|1575134490.2582|s|l|
ICXXBT|0.000018120|0.00241617|1575134490.2596|s|l|
ICXXBT|0.000018120|0.00000626|1575134490.2609|s|l|
ICXXBT|0.000018180|1567.00000000|1575134535.7203|b|l|
ICXXBT|0.000018190|348.89939527|1575134535.7293|b|l|
ICXXBT|0.000018310|8786.46000000|1575135631.4502|s|l|
ICXXBT|0.000018190|10196.81083500|1575135631.6646|b|l|
ICXXBT|0.000018190|173.48071364|1575135631.6697|b|l|
ICXXBT|0.000018190|1330.01880456|1575135631.6786|b|l|
ICXXBT|0.000018190|2194.17088485|1575135631.6959|b|l|
ICXXBT|0.000018190|1709.09512390|1575135631.8182|b|l|
ICXXBT|0.000018190|6330.53638430|1575135631.8428|b|l|
ICXXBT|0.000018190|7.58753861|1575135631.8446|b|l|
ICXXBT|0.000018190|0.00909414|1575135631.8461|b|l|
ICXXBT|0.000018190|0.00000100|1575135631.8474|b|l|
ICXXBT|0.000018290|1330.01880456|1575135633.0275|s|l|
ICXXBT|0.000018270|1817.85507457|1575135732.7116|s|l|
ICXXBT|0.000018260|1816.54820210|1575135860.9918|s|l|
ICXXBT|0.000018210|1547.52682636|1575136058.0243|s|l|
ICXXBT|0.000018210|210.84879254|1575136058.0303|s|l|
ICXXBT|0.000018210|384.00000000|1575136058.1985|s|l|
ICXXBT|0.000018220|3520.85130865|1575136073.9281|b|l|
ICXXBT|0.000018220|1333.09910715|1575136073.9321|b|l|
ICXXBT|0.000018210|728.63912911|1575136082.868|s|l|
ICXXBT|0.000018190|95.03988640|1575136082.8802|s|l|
ICXXBT|0.000018060|1399.23977134|1575136230.4694|s|l|
ICXXBT|0.000018110|116.98743905|1575136535.6979|b|l|
ICXXBT|0.000018110|0.09351514|1575136535.7022|b|l|
ICXXBT|0.000018110|0.00007475|1575136535.7036|b|l|
ICXXBT|0.000018120|699.61988567|1575136535.7052|b|l|
ICXXBT|0.000018050|1604.66420441|1575139551.0984|b|l|
ICXXBT|0.000018060|53.19408988|1575140066.9841|b|l|
ICXXBT|0.000018040|407.50477274|1575140523.3043|s|l|
ICXXBT|0.000018040|0.73219065|1575140523.3078|s|l|
ICXXBT|0.000018040|0.00131557|1575140523.3095|s|l|
ICXXBT|0.000018040|0.00000237|1575140523.3112|s|l|
ICXXBT|0.000018070|51.19588290|1575141212.7446|b|l|
